Unnamed: 0,Year,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Attendance,Home Team Initials,Away Team Initials,Date,month,year,time,Home_Team_Avg_Goals_Scored,Away_Team_Avg_Goals_Scored,Home_Team_Win_Rate,Away_Team_Win_Rate,Head_to_Head_Wins,Is_Home_Advantage,Result
737,2010.0,Group G,Cape Town Stadium,Cape Town ,Portugal,,0.0,Korea DPR,63644.0,POR,PRK,21.0,6.0,2010.0,13:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
738,2010.0,Group H,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Chile,1.0,0.0,Switzerland,34872.0,CHI,SUI,21.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
739,2010.0,Group H,Ellis Park Stadium,Johannesburg ,Spain,2.0,0.0,Honduras,54386.0,ESP,HON,21.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
740,2010.0,Group A,Royal Bafokeng Sports Palace,Phokeng ,Mexico,0.0,1.0,Uruguay,33425.0,MEX,URU,22.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
741,2010.0,Group A,Free State Stadium,Mangaung/Bloemfontein ,France,1.0,2.0,South Africa,39415.0,FRA,RSA,22.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
742,2010.0,Group B,Durban Stadium,Durban ,Nigeria,2.0,2.0,Korea Republic,61874.0,NGA,KOR,22.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
743,2010.0,Group B,Peter Mokaba Stadium,Polokwane ,Greece,0.0,2.0,Argentina,38891.0,GRE,ARG,22.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
744,2010.0,Group C,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Slovenia,0.0,1.0,England,36893.0,SVN,ENG,23.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
745,2010.0,Group C,Loftus Versfeld Stadium,Tshwane/Pretoria ,USA,1.0,0.0,Algeria,35827.0,USA,ALG,23.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
746,2010.0,Group D,Soccer City Stadium,Johannesburg ,Ghana,0.0,1.0,Germany,83391.0,GHA,GER,23.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
747,2010.0,Group D,Mbombela Stadium,Nelspruit ,Australia,2.0,1.0,Serbia,37836.0,AUS,SRB,23.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
748,2010.0,Group F,Ellis Park Stadium,Johannesburg ,Slovakia,3.0,2.0,Italy,53412.0,SVK,ITA,24.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
749,2010.0,Group F,Peter Mokaba Stadium,Polokwane ,Paraguay,0.0,0.0,New Zealand,34850.0,PAR,NZL,24.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
750,2010.0,Group E,Royal Bafokeng Sports Palace,Phokeng ,Denmark,1.0,3.0,Japan,27967.0,DEN,JPN,24.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
751,2010.0,Group E,Cape Town Stadium,Cape Town ,Cameroon,1.0,2.0,Netherlands,63093.0,CMR,NED,24.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
752,2010.0,Group G,Durban Stadium,Durban ,Portugal,0.0,0.0,Brazil,62712.0,POR,BRA,25.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
753,2010.0,Group G,Mbombela Stadium,Nelspruit ,Korea DPR,0.0,3.0,C�te d'Ivoire,34763.0,PRK,CIV,25.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
754,2010.0,Group H,Loftus Versfeld Stadium,Tshwane/Pretoria ,Chile,1.0,2.0,Spain,41958.0,CHI,ESP,25.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
755,2010.0,Group H,Free State Stadium,Mangaung/Bloemfontein ,Switzerland,0.0,0.0,Honduras,28042.0,SUI,HON,25.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
756,2010.0,Round of 16,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Uruguay,2.0,1.0,Korea Republic,30597.0,URU,KOR,26.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
757,2010.0,Round of 16,Royal Bafokeng Sports Palace,Phokeng ,USA,1.0,2.0,Ghana,34976.0,USA,GHA,26.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
758,2010.0,Round of 16,Free State Stadium,Mangaung/Bloemfontein ,Germany,,1.0,England,40510.0,GER,ENG,27.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
759,2010.0,Round of 16,Soccer City Stadium,Johannesburg ,Argentina,3.0,1.0,Mexico,84377.0,ARG,MEX,27.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
760,2010.0,Round of 16,Durban Stadium,Durban ,Netherlands,2.0,1.0,Slovakia,61962.0,NED,SVK,28.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
761,2010.0,Round of 16,Ellis Park Stadium,Johannesburg ,Brazil,3.0,0.0,Chile,54096.0,BRA,CHI,28.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
762,2010.0,Round of 16,Loftus Versfeld Stadium,Tshwane/Pretoria ,Paraguay,0.0,0.0,Japan,36742.0,PAR,JPN,29.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
763,2010.0,Round of 16,Cape Town Stadium,Cape Town ,Spain,1.0,0.0,Portugal,62955.0,ESP,POR,29.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
764,2010.0,Quarter-finals,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Netherlands,2.0,1.0,Brazil,40186.0,NED,BRA,2.0,7.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
765,2010.0,Quarter-finals,Soccer City Stadium,Johannesburg ,Uruguay,1.0,1.0,Ghana,84017.0,URU,GHA,2.0,7.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
766,2010.0,Quarter-finals,Cape Town Stadium,Cape Town ,Argentina,0.0,4.0,Germany,64100.0,ARG,GER,3.0,7.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
767,2010.0,Quarter-finals,Ellis Park Stadium,Johannesburg ,Paraguay,0.0,1.0,Spain,55359.0,PAR,ESP,3.0,7.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
768,2010.0,Semi-finals,Cape Town Stadium,Cape Town ,Uruguay,2.0,3.0,Netherlands,62479.0,URU,NED,6.0,7.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
769,2010.0,Semi-finals,Durban Stadium,Durban ,Germany,0.0,1.0,Spain,60960.0,GER,ESP,7.0,7.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
770,2010.0,Match for third place,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Uruguay,2.0,3.0,Germany,36254.0,URU,GER,10.0,7.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
771,2010.0,Final,Soccer City Stadium,Johannesburg ,Netherlands,0.0,1.0,Spain,84490.0,NED,ESP,11.0,7.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
772,2014.0,Group A,Arena de Sao Paulo,Sao Paulo ,Brazil,3.0,1.0,Croatia,62103.0,BRA,CRO,12.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
773,2014.0,Group A,Estadio das Dunas,Natal ,Mexico,1.0,0.0,Cameroon,39216.0,MEX,CMR,13.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
774,2014.0,Group B,Arena Fonte Nova,Salvador ,Spain,1.0,5.0,Netherlands,48173.0,ESP,NED,13.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
775,2014.0,Group B,Arena Pantanal,Cuiaba ,Chile,3.0,1.0,Australia,40275.0,CHI,AUS,13.0,6.0,2014.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
776,2014.0,Group C,Estadio Mineirao,Belo Horizonte ,Colombia,3.0,0.0,Greece,57174.0,COL,GRE,14.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
777,2014.0,Group D,Estadio Castelao,Fortaleza ,Uruguay,1.0,3.0,Costa Rica,58679.0,URU,CRC,14.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
778,2014.0,Group D,Arena Amazonia,Manaus ,England,1.0,2.0,Italy,39800.0,ENG,ITA,14.0,6.0,2014.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
779,2014.0,Group C,Arena Pernambuco,Recife ,C�te d'Ivoire,2.0,1.0,Japan,40267.0,CIV,JPN,14.0,6.0,2014.0,22:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
780,2014.0,Group E,Estadio Nacional,Brasilia ,Switzerland,2.0,1.0,Ecuador,68351.0,SUI,ECU,15.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
781,2014.0,Group E,Estadio Beira-Rio,Porto Alegre ,France,3.0,0.0,Honduras,43012.0,FRA,HON,15.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
782,2014.0,Group F,Estadio do Maracana,Rio De Janeiro ,Argentina,2.0,1.0,"rn"">Bosnia and Herzegovina",74738.0,ARG,BIH,15.0,6.0,2014.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
783,2014.0,Group G,Arena Fonte Nova,Salvador ,Germany,,0.0,Portugal,51081.0,GER,POR,16.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
784,2014.0,Group F,Arena da Baixada,Curitiba ,IR Iran,0.0,0.0,Nigeria,39081.0,IRN,NGA,16.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
785,2014.0,Group G,Estadio das Dunas,Natal ,Ghana,1.0,2.0,USA,39760.0,GHA,USA,16.0,6.0,2014.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
786,2014.0,Group H,Estadio Mineirao,Belo Horizonte ,Belgium,2.0,1.0,Algeria,56800.0,BEL,ALG,17.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
787,2014.0,Group A,Estadio Castelao,Fortaleza ,Brazil,0.0,0.0,Mexico,60342.0,BRA,MEX,17.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
788,2014.0,Group H,Arena Pantanal,Cuiaba ,Russia,1.0,1.0,Korea Republic,37603.0,RUS,KOR,17.0,6.0,2014.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
789,2014.0,Group B,Estadio Beira-Rio,Porto Alegre ,Australia,2.0,3.0,Netherlands,42877.0,AUS,NED,18.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
790,2014.0,Group B,Estadio do Maracana,Rio De Janeiro ,Spain,0.0,2.0,Chile,74101.0,ESP,CHI,18.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
791,2014.0,Group A,Arena Amazonia,Manaus ,Cameroon,0.0,4.0,Croatia,39982.0,CMR,CRO,18.0,6.0,2014.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
792,2014.0,Group C,Estadio Nacional,Brasilia ,Colombia,2.0,1.0,C�te d'Ivoire,68748.0,COL,CIV,19.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
793,2014.0,Group D,Arena de Sao Paulo,Sao Paulo ,Uruguay,2.0,1.0,England,62575.0,URU,ENG,19.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
794,2014.0,Group C,Estadio das Dunas,Natal ,Japan,0.0,0.0,Greece,39485.0,JPN,GRE,19.0,6.0,2014.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
795,2014.0,Group D,Arena Pernambuco,Recife ,Italy,0.0,1.0,Costa Rica,40285.0,ITA,CRC,20.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
796,2014.0,Group E,Arena Fonte Nova,Salvador ,Switzerland,2.0,5.0,France,51003.0,SUI,FRA,20.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
797,2014.0,Group E,Arena da Baixada,Curitiba ,Honduras,1.0,2.0,Ecuador,39224.0,HON,ECU,20.0,6.0,2014.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
798,2014.0,Group F,Estadio Mineirao,Belo Horizonte ,Argentina,1.0,0.0,IR Iran,57698.0,ARG,IRN,21.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
799,2014.0,Group G,Estadio Castelao,Fortaleza ,Germany,2.0,2.0,Ghana,59621.0,GER,GHA,21.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
800,2014.0,Group F,Arena Pantanal,Cuiaba ,Nigeria,1.0,0.0,"rn"">Bosnia and Herzegovina",40499.0,NGA,BIH,21.0,6.0,2014.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
801,2014.0,Group H,Estadio do Maracana,Rio De Janeiro ,Belgium,1.0,0.0,Russia,73819.0,BEL,RUS,22.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
802,2014.0,Group H,Estadio Beira-Rio,Porto Alegre ,Korea Republic,2.0,4.0,Algeria,42732.0,KOR,ALG,22.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
803,2014.0,Group G,Arena Amazonia,Manaus ,USA,2.0,2.0,Portugal,40123.0,USA,POR,22.0,6.0,2014.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
804,2014.0,Group B,Arena da Baixada,Curitiba ,Australia,0.0,3.0,Spain,39375.0,AUS,ESP,23.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
805,2014.0,Group B,Arena de Sao Paulo,Sao Paulo ,Netherlands,2.0,0.0,Chile,62996.0,NED,CHI,23.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
806,2014.0,Group A,Estadio Nacional,Brasilia ,Cameroon,1.0,4.0,Brazil,69112.0,CMR,BRA,23.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
807,2014.0,Group A,Arena Pernambuco,Recife ,Croatia,1.0,3.0,Mexico,41212.0,CRO,MEX,23.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
808,2014.0,Group D,Estadio das Dunas,Natal ,Italy,0.0,1.0,Uruguay,39706.0,ITA,URU,24.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
809,2014.0,Group D,Estadio Mineirao,Belo Horizonte ,Costa Rica,0.0,0.0,England,57823.0,CRC,ENG,24.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
810,2014.0,Group C,Arena Pantanal,Cuiaba ,Japan,1.0,4.0,Colombia,40340.0,JPN,COL,24.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
811,2014.0,Group C,Estadio Castelao,Fortaleza ,Greece,2.0,1.0,C�te d'Ivoire,59095.0,GRE,CIV,24.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
812,2014.0,Group F,Estadio Beira-Rio,Porto Alegre ,Nigeria,2.0,3.0,Argentina,43285.0,NGA,ARG,25.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
813,2014.0,Group F,Arena Fonte Nova,Salvador ,"rn"">Bosnia and Herzegovina",3.0,1.0,IR Iran,48011.0,BIH,IRN,25.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
814,2014.0,Group E,Arena Amazonia,Manaus ,Honduras,0.0,3.0,Switzerland,40322.0,HON,SUI,25.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
815,2014.0,Group E,Estadio do Maracana,Rio De Janeiro ,Ecuador,0.0,0.0,France,73749.0,ECU,FRA,25.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
816,2014.0,Group G,Arena Pernambuco,Recife ,USA,0.0,1.0,Germany,41876.0,USA,GER,26.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
817,2014.0,Group G,Estadio Nacional,Brasilia ,Portugal,2.0,1.0,Ghana,67540.0,POR,GHA,26.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
818,2014.0,Group H,Arena de Sao Paulo,Sao Paulo ,Korea Republic,0.0,1.0,Belgium,61397.0,KOR,BEL,26.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
819,2014.0,Group H,Arena da Baixada,Curitiba ,Algeria,1.0,1.0,Russia,39311.0,ALG,RUS,26.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
820,2014.0,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,1.0,1.0,Chile,57714.0,BRA,CHI,28.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
821,2014.0,Round of 16,Estadio do Maracana,Rio De Janeiro ,Colombia,2.0,0.0,Uruguay,73804.0,COL,URU,28.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
822,2014.0,Round of 16,Estadio Nacional,Brasilia ,France,2.0,0.0,Nigeria,67882.0,FRA,NGA,30.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
823,2014.0,Round of 16,Estadio Beira-Rio,Porto Alegre ,Germany,2.0,1.0,Algeria,,GER,ALG,30.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
824,2014.0,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia,60342.0,BRA,COL,4.0,7.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
825,2014.0,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,France,0.0,1.0,Germany,74240.0,FRA,GER,4.0,7.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
826,2014.0,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,1.0,,Germany,58141.0,BRA,GER,8.0,7.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Draw
827,2014.0,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands,68034.0,BRA,NED,12.0,7.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
828,2014.0,Final,Estadio do Maracana,Rio De Janeiro ,Germany,1.0,0.0,Argentina,74738.0,GER,ARG,13.0,7.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
829,2014.0,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Netherlands,0.0,0.0,Argentina,63267.0,NED,ARG,9.0,7.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
830,2014.0,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0.0,0.0,Costa Rica,51179.0,NED,CRC,5.0,7.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
831,2014.0,Quarter-finals,Estadio Nacional,Brasilia ,Argentina,1.0,0.0,Belgium,68551.0,ARG,BEL,5.0,7.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
832,2014.0,Round of 16,Estadio Castelao,Fortaleza ,Netherlands,2.0,1.0,Mexico,58817.0,NED,MEX,29.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
833,2014.0,Round of 16,Arena Pernambuco,Recife ,Costa Rica,1.0,1.0,Greece,41242.0,CRC,GRE,29.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
834,2014.0,Round of 16,Arena de Sao Paulo,Sao Paulo ,Argentina,1.0,0.0,Switzerland,63255.0,ARG,SUI,1.0,7.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
835,2014.0,Round of 16,Arena Fonte Nova,Salvador ,Belgium,2.0,1.0,USA,51227.0,BEL,USA,1.0,7.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
836,2014.0,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,1.0,1.0,Chile,57714.0,BRA,CHI,28.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
837,2014.0,Round of 16,Estadio do Maracana,Rio De Janeiro ,Colombia,2.0,0.0,Uruguay,73804.0,COL,URU,28.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
838,2014.0,Round of 16,Estadio Castelao,Fortaleza ,Netherlands,2.0,1.0,Mexico,58817.0,NED,MEX,29.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
839,2014.0,Round of 16,Arena Pernambuco,Recife ,Costa Rica,1.0,1.0,Greece,41242.0,CRC,GRE,29.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
840,2014.0,Round of 16,Estadio Nacional,Brasilia ,France,2.0,0.0,Nigeria,67882.0,FRA,NGA,30.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
841,2014.0,Round of 16,Estadio Beira-Rio,Porto Alegre ,Germany,2.0,1.0,Algeria,,GER,ALG,30.0,6.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
842,2014.0,Round of 16,Arena de Sao Paulo,Sao Paulo ,Argentina,1.0,0.0,Switzerland,63255.0,ARG,SUI,1.0,7.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
843,2014.0,Round of 16,Arena Fonte Nova,Salvador ,Belgium,2.0,1.0,USA,51227.0,BEL,USA,1.0,7.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
844,2014.0,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,France,0.0,1.0,Germany,74240.0,FRA,GER,4.0,7.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
845,2014.0,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia,60342.0,BRA,COL,4.0,7.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
